test_date,Country,host_ip,num_packets,packet_size,base_losses_str,id_pcap_data,discrimination_losses_str,id_pcap_data
2016-04-21 19:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2493,8648( 165.242.90.129 ),85,8663( 165.242.90.129 )
2016-04-21 20:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2456,8664( 165.242.90.129 ),85,8679( 165.242.90.129 )
2016-04-21 21:12:18,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2493,8680( 165.242.90.129 ),86,8695( 165.242.90.129 )
2016-04-21 22:12:17,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2415,8696( 165.242.90.129 ),86,8711( 165.242.90.129 )
2016-04-22 00:12:17,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2466,8712( 165.242.90.129 ),86,8737( 165.242.90.129 )
2016-04-22 01:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2503,8738( 165.242.90.129 ),86,8753( 165.242.90.129 )
2016-04-22 02:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2456,8754( 165.242.90.129 ),85,8769( 165.242.90.129 )
2016-04-22 03:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2480,8770( 165.242.90.129 ),85,8785( 165.242.90.129 )
2016-04-22 04:12:13,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2444,8786( 165.242.90.129 ),85,8801( 165.242.90.129 )
2016-04-22 05:12:17,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2469,8802( 165.242.90.129 ),85,8817( 165.242.90.129 )
2016-04-22 06:12:11,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2489,8818( 165.242.90.129 ),85,8833( 165.242.90.129 )
2016-04-22 07:12:22,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2437,8834( 165.242.90.129 ),85,8849( 165.242.90.129 )
2016-04-22 08:12:21,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2444,8850( 165.242.90.129 ),85,8865( 165.242.90.129 )
2016-04-22 09:12:22,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2429,8866( 165.242.90.129 ),20,8881( 165.242.90.129 )
2016-04-22 10:12:20,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2415,8882( 165.242.90.129 ),20,8897( 165.242.90.129 )
2016-04-22 11:12:22,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2389,8898( 165.242.90.129 ),70,8913( 165.242.90.129 )
2016-04-22 12:12:19,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2402,8914( 165.242.90.129 ),20,8929( 165.242.90.129 )
2016-04-22 13:12:22,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2532,8930( 165.242.90.129 ),20,8945( 165.242.90.129 )
2016-04-22 14:12:23,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2460,8946( 165.242.90.129 ),20,8961( 165.242.90.129 )
2016-04-22 15:12:19,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2483,8962( 165.242.90.129 ),20,8977( 165.242.90.129 )
2016-04-22 16:12:22,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2439,8978( 165.242.90.129 ),92,8993( 165.242.90.129 )
2016-04-22 17:12:22,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2468,8994( 165.242.90.129 ),1781,9009( 165.242.90.129 )
2016-04-22 18:12:23,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2522,9010( 165.242.90.129 ),1623,9025( 165.242.90.129 )
2016-04-22 19:12:12,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2536,9026( 165.242.90.129 ),1601,9041( 165.242.90.129 )
2016-04-22 20:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2426,9042( 165.242.90.129 ),1583,9057( 165.242.90.129 )
2016-04-22 21:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2518,9058( 165.242.90.129 ),1646,9073( 165.242.90.129 )
2016-04-22 22:12:17,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2488,9074( 165.242.90.129 ),1595,9089( 165.242.90.129 )
2016-04-22 23:12:16,pl2.sos.info.hiroshima-cu.ac.jp,165.242.90.129,5000,1024,2515,9090( 165.242.90.129 ),1621,9105( 165.242.90.129 )
2016-04-20 15:40:35,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,7871( 130.195.4.68 ),4912,7872( 130.195.4.68 )
2016-04-20 16:24:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,7887( 130.195.4.68 ),4911,7888( 130.195.4.68 )
2016-04-20 17:24:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,7943( 130.195.4.68 ),4913,7944( 130.195.4.68 )
2016-04-20 18:24:17,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8003( 130.195.4.68 ),4913,8004( 130.195.4.68 )
2016-04-20 19:24:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8059( 130.195.4.68 ),4913,8060( 130.195.4.68 )
2016-04-20 20:24:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8115( 130.195.4.68 ),4912,8116( 130.195.4.68 )
2016-04-20 21:24:21,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8171( 130.195.4.68 ),4913,8172( 130.195.4.68 )
2016-04-20 22:24:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8227( 130.195.4.68 ),4912,8228( 130.195.4.68 )
2016-04-20 23:24:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8283( 130.195.4.68 ),4913,8284( 130.195.4.68 )
2016-04-21 00:24:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8339( 130.195.4.68 ),4913,8340( 130.195.4.68 )
2016-04-21 01:24:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8395( 130.195.4.68 ),4912,8396( 130.195.4.68 )
2016-04-21 02:24:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8451( 130.195.4.68 ),4913,8452( 130.195.4.68 )
2016-04-21 03:24:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8507( 130.195.4.68 ),4913,8508( 130.195.4.68 )
2016-04-21 16:16:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8617( 130.195.4.68 ),4913,8618( 130.195.4.68 )
2016-04-21 17:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8633( 130.195.4.68 ),4913,8634( 130.195.4.68 )
2016-04-21 18:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8649( 130.195.4.68 ),4913,8650( 130.195.4.68 )
2016-04-21 19:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8665( 130.195.4.68 ),4912,8666( 130.195.4.68 )
2016-04-21 20:16:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8681( 130.195.4.68 ),4913,8682( 130.195.4.68 )
2016-04-21 21:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8697( 130.195.4.68 ),4913,8698( 130.195.4.68 )
2016-04-21 22:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8713( 130.195.4.68 ),4912,8714( 130.195.4.68 )
2016-04-21 23:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8723( 130.195.4.68 ),4912,8724( 130.195.4.68 )
2016-04-22 00:16:18,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8739( 130.195.4.68 ),4913,8740( 130.195.4.68 )
2016-04-22 01:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8755( 130.195.4.68 ),4913,8756( 130.195.4.68 )
2016-04-22 02:16:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8771( 130.195.4.68 ),4913,8772( 130.195.4.68 )
2016-04-22 03:16:20,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8787( 130.195.4.68 ),4913,8788( 130.195.4.68 )
2016-04-22 04:16:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8803( 130.195.4.68 ),4913,8804( 130.195.4.68 )
2016-04-22 05:16:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8819( 130.195.4.68 ),4913,8820( 130.195.4.68 )
2016-04-22 06:16:19,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8835( 130.195.4.68 ),4913,8836( 130.195.4.68 )
2016-04-22 07:16:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4910,8851( 130.195.4.68 ),4912,8852( 130.195.4.68 )
2016-04-22 08:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8867( 130.195.4.68 ),4912,8868( 130.195.4.68 )
2016-04-22 09:16:13,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8883( 130.195.4.68 ),4913,8884( 130.195.4.68 )
2016-04-22 10:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,8899( 130.195.4.68 ),4913,8900( 130.195.4.68 )
2016-04-22 11:16:16,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8915( 130.195.4.68 ),4913,8916( 130.195.4.68 )
2016-04-22 12:16:20,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8931( 130.195.4.68 ),4913,8932( 130.195.4.68 )
2016-04-22 13:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,8947( 130.195.4.68 ),4911,8948( 130.195.4.68 )
2016-04-22 14:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8963( 130.195.4.68 ),4913,8964( 130.195.4.68 )
2016-04-22 15:16:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8979( 130.195.4.68 ),4913,8980( 130.195.4.68 )
2016-04-22 16:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,8995( 130.195.4.68 ),4913,8996( 130.195.4.68 )
2016-04-22 17:16:13,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,9011( 130.195.4.68 ),4913,9012( 130.195.4.68 )
2016-04-22 18:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,9027( 130.195.4.68 ),4912,9028( 130.195.4.68 )
2016-04-22 19:16:22,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4913,9043( 130.195.4.68 ),4913,9044( 130.195.4.68 )
2016-04-22 20:16:15,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4912,9059( 130.195.4.68 ),4913,9060( 130.195.4.68 )
2016-04-22 21:16:13,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,9075( 130.195.4.68 ),4912,9076( 130.195.4.68 )
2016-04-22 22:16:14,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,9091( 130.195.4.68 ),4913,9092( 130.195.4.68 )
2016-04-22 23:16:16,planetlab1.ecs.vuw.ac.nz,130.195.4.68,5000,1024,4914,9107( 130.195.4.68 ),4913,9108( 130.195.4.68 )
2016-04-20 15:25:48,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,7851( 129.63.159.102 ),0,7852( 129.63.159.102 )
2016-04-20 15:28:48,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,7853( 129.63.159.102 ),0,7854( 129.63.159.102 )
2016-04-20 16:51:43,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,7913( 129.63.159.102 ),0,7914( 129.63.159.102 )
2016-04-20 17:51:43,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,7973( 129.63.159.102 ),0,7974( 129.63.159.102 )
2016-04-20 18:51:44,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8029( 129.63.159.102 ),0,8030( 129.63.159.102 )
2016-04-20 19:51:21,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8085( 129.63.159.102 ),1599,8086( 129.63.159.102 )
2016-04-20 20:51:27,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8141( 129.63.159.102 ),1658,8142( 129.63.159.102 )
2016-04-20 21:51:27,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8197( 129.63.159.102 ),1546,8198( 129.63.159.102 )
2016-04-20 22:51:31,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8253( 129.63.159.102 ),1468,8254( 129.63.159.102 )
2016-04-20 23:51:32,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8309( 129.63.159.102 ),1008,8310( 129.63.159.102 )
2016-04-21 00:52:04,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8365( 129.63.159.102 ),0,8366( 129.63.159.102 )
2016-04-21 01:51:29,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8421( 129.63.159.102 ),1587,8422( 129.63.159.102 )
2016-04-21 02:51:14,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,20,8477( 129.63.159.102 ),1215,8478( 129.63.159.102 )
2016-04-21 03:52:23,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,21,8533( 129.63.159.102 ),36,8534( 129.63.159.102 )
2016-04-21 05:48:45,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,134,8540( 129.63.159.102 ),2227,8548( 129.63.159.102 )
2016-04-21 08:48:45,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,2286,8554( 129.63.159.102 ),2192,8566( 129.63.159.102 )
2016-04-21 10:48:45,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,0,8572( 129.63.159.102 ),2273,8579( 129.63.159.102 )
2016-04-21 12:48:45,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,2298,8585( 129.63.159.102 ),2251,8591( 129.63.159.102 )
2016-04-21 16:20:48,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,2309,8603( 129.63.159.102 ),20,8619( 129.63.159.102 )
2016-04-21 17:20:48,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1528,8620( 129.63.159.102 ),20,8635( 129.63.159.102 )
2016-04-21 18:20:33,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1541,8636( 129.63.159.102 ),20,8651( 129.63.159.102 )
2016-04-21 19:20:46,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1613,8652( 129.63.159.102 ),20,8667( 129.63.159.102 )
2016-04-21 20:20:28,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1593,8668( 129.63.159.102 ),20,8683( 129.63.159.102 )
2016-04-21 21:20:30,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1619,8684( 129.63.159.102 ),20,8699( 129.63.159.102 )
2016-04-21 22:20:24,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1404,8700( 129.63.159.102 ),20,8715( 129.63.159.102 )
2016-04-21 23:20:28,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1718,8716( 129.63.159.102 ),20,8725( 129.63.159.102 )
2016-04-22 00:20:23,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1531,8726( 129.63.159.102 ),20,8741( 129.63.159.102 )
2016-04-22 01:20:25,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1567,8742( 129.63.159.102 ),20,8757( 129.63.159.102 )
2016-04-22 02:22:25,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1550,8758( 129.63.159.102 ),20,8773( 129.63.159.102 )
2016-04-22 03:20:26,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1529,8774( 129.63.159.102 ),20,8789( 129.63.159.102 )
2016-04-22 04:20:27,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1938,8790( 129.63.159.102 ),20,8805( 129.63.159.102 )
2016-04-22 05:20:26,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1521,8806( 129.63.159.102 ),20,8821( 129.63.159.102 )
2016-04-22 06:20:26,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1042,8822( 129.63.159.102 ),20,8837( 129.63.159.102 )
2016-04-22 07:20:35,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1578,8838( 129.63.159.102 ),24,8853( 129.63.159.102 )
2016-04-22 08:20:26,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,821,8854( 129.63.159.102 ),20,8869( 129.63.159.102 )
2016-04-22 09:21:00,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1134,8870( 129.63.159.102 ),20,8885( 129.63.159.102 )
2016-04-22 10:20:27,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1662,8886( 129.63.159.102 ),20,8901( 129.63.159.102 )
2016-04-22 11:20:28,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,522,8902( 129.63.159.102 ),20,8917( 129.63.159.102 )
2016-04-22 12:20:41,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1666,8918( 129.63.159.102 ),20,8933( 129.63.159.102 )
2016-04-22 13:20:26,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1753,8934( 129.63.159.102 ),20,8949( 129.63.159.102 )
2016-04-22 14:20:25,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1612,8950( 129.63.159.102 ),20,8965( 129.63.159.102 )
2016-04-22 15:20:21,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1522,8966( 129.63.159.102 ),20,8981( 129.63.159.102 )
2016-04-22 16:20:20,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1499,8982( 129.63.159.102 ),20,8997( 129.63.159.102 )
2016-04-22 17:20:22,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1536,8998( 129.63.159.102 ),20,9013( 129.63.159.102 )
2016-04-22 18:20:21,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1602,9014( 129.63.159.102 ),20,9029( 129.63.159.102 )
2016-04-22 19:20:30,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1586,9030( 129.63.159.102 ),20,9045( 129.63.159.102 )
2016-04-22 20:20:22,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,756,9046( 129.63.159.102 ),20,9061( 129.63.159.102 )
2016-04-22 21:20:23,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,1559,9062( 129.63.159.102 ),20,9077( 129.63.159.102 )
2016-04-22 22:20:36,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,903,9078( 129.63.159.102 ),23,9093( 129.63.159.102 )
2016-04-22 23:20:28,planetlab2.cs.uml.edu,129.63.159.102,5000,1024,705,9094( 129.63.159.102 ),22,9109( 129.63.159.102 )
2016-04-20 16:10:02,pluto.cs.brown.edu,192.91.235.230,5000,1024,50,7881( 192.91.235.230 ),0,7882( 192.91.235.230 )
2016-04-20 16:53:12,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,7915( 192.91.235.230 ),0,7916( 192.91.235.230 )
2016-04-20 17:53:12,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,7975( 192.91.235.230 ),0,7976( 192.91.235.230 )
2016-04-20 18:53:18,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8031( 192.91.235.230 ),0,8032( 192.91.235.230 )
2016-04-20 19:52:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8087( 192.91.235.230 ),2320,8088( 192.91.235.230 )
2016-04-20 20:52:53,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8143( 192.91.235.230 ),2419,8144( 192.91.235.230 )
2016-04-20 21:52:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8199( 192.91.235.230 ),2553,8200( 192.91.235.230 )
2016-04-20 22:52:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8255( 192.91.235.230 ),2550,8256( 192.91.235.230 )
2016-04-20 23:52:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,21,8311( 192.91.235.230 ),2516,8312( 192.91.235.230 )
2016-04-21 00:52:46,pluto.cs.brown.edu,192.91.235.230,5000,1024,34,8367( 192.91.235.230 ),2537,8368( 192.91.235.230 )
2016-04-21 01:52:43,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8423( 192.91.235.230 ),2469,8424( 192.91.235.230 )
2016-04-21 02:52:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8479( 192.91.235.230 ),2510,8480( 192.91.235.230 )
2016-04-21 05:52:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8541( 192.91.235.230 ),327,8549( 192.91.235.230 )
2016-04-21 13:51:59,pluto.cs.brown.edu,192.91.235.230,5000,1024,1596,8560( 192.91.235.230 ),1514,8597( 192.91.235.230 )
2016-04-21 16:24:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8621( 192.91.235.230 ),2461,8622( 192.91.235.230 )
2016-04-21 17:24:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8637( 192.91.235.230 ),2501,8638( 192.91.235.230 )
2016-04-21 18:24:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8653( 192.91.235.230 ),2345,8654( 192.91.235.230 )
2016-04-21 19:24:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8669( 192.91.235.230 ),2417,8670( 192.91.235.230 )
2016-04-21 20:24:42,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8685( 192.91.235.230 ),2485,8686( 192.91.235.230 )
2016-04-21 21:24:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8701( 192.91.235.230 ),2538,8702( 192.91.235.230 )
2016-04-21 22:24:47,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8717( 192.91.235.230 ),2369,8718( 192.91.235.230 )
2016-04-21 23:24:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8727( 192.91.235.230 ),2448,8728( 192.91.235.230 )
2016-04-22 00:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8743( 192.91.235.230 ),2439,8744( 192.91.235.230 )
2016-04-22 01:24:50,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8759( 192.91.235.230 ),2479,8760( 192.91.235.230 )
2016-04-22 02:24:48,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8775( 192.91.235.230 ),2579,8776( 192.91.235.230 )
2016-04-22 03:24:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8791( 192.91.235.230 ),2534,8792( 192.91.235.230 )
2016-04-22 04:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8807( 192.91.235.230 ),2510,8808( 192.91.235.230 )
2016-04-22 05:24:43,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8823( 192.91.235.230 ),2502,8824( 192.91.235.230 )
2016-04-22 06:24:46,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8839( 192.91.235.230 ),2358,8840( 192.91.235.230 )
2016-04-22 07:25:03,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8855( 192.91.235.230 ),1846,8856( 192.91.235.230 )
2016-04-22 08:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8871( 192.91.235.230 ),2551,8872( 192.91.235.230 )
2016-04-22 09:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,25,8887( 192.91.235.230 ),2504,8888( 192.91.235.230 )
2016-04-22 10:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8903( 192.91.235.230 ),2490,8904( 192.91.235.230 )
2016-04-22 11:24:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,48,8919( 192.91.235.230 ),2481,8920( 192.91.235.230 )
2016-04-22 12:24:48,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8935( 192.91.235.230 ),2457,8936( 192.91.235.230 )
2016-04-22 13:24:49,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8951( 192.91.235.230 ),2198,8952( 192.91.235.230 )
2016-04-22 14:24:45,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8967( 192.91.235.230 ),2538,8968( 192.91.235.230 )
2016-04-22 15:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,8983( 192.91.235.230 ),2522,8984( 192.91.235.230 )
2016-04-22 16:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,32,8999( 192.91.235.230 ),2515,9000( 192.91.235.230 )
2016-04-22 17:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,31,9015( 192.91.235.230 ),2496,9016( 192.91.235.230 )
2016-04-22 18:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,37,9031( 192.91.235.230 ),2546,9032( 192.91.235.230 )
2016-04-22 19:24:43,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,9047( 192.91.235.230 ),2510,9048( 192.91.235.230 )
2016-04-22 20:24:43,pluto.cs.brown.edu,192.91.235.230,5000,1024,48,9063( 192.91.235.230 ),2490,9064( 192.91.235.230 )
2016-04-22 21:24:43,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,9079( 192.91.235.230 ),2472,9080( 192.91.235.230 )
2016-04-22 22:24:44,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,9095( 192.91.235.230 ),2431,9096( 192.91.235.230 )
2016-04-22 23:24:52,pluto.cs.brown.edu,192.91.235.230,5000,1024,20,9111( 192.91.235.230 ),2313,9112( 192.91.235.230 )
2016-04-20 16:15:58,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,7883( 142.103.2.2 ),0,7884( 142.103.2.2 )
2016-04-20 16:55:18,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,7917( 142.103.2.2 ),0,7918( 142.103.2.2 )
2016-04-20 17:55:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,7977( 142.103.2.2 ),0,7978( 142.103.2.2 )
2016-04-20 18:55:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8033( 142.103.2.2 ),0,8034( 142.103.2.2 )
2016-04-20 19:54:49,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8089( 142.103.2.2 ),2082,8090( 142.103.2.2 )
2016-04-20 20:54:54,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8145( 142.103.2.2 ),2203,8146( 142.103.2.2 )
2016-04-20 21:54:55,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8201( 142.103.2.2 ),2160,8202( 142.103.2.2 )
2016-04-20 22:54:56,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8257( 142.103.2.2 ),1778,8258( 142.103.2.2 )
2016-04-20 23:54:48,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8313( 142.103.2.2 ),2132,8314( 142.103.2.2 )
2016-04-21 00:54:50,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8369( 142.103.2.2 ),2150,8370( 142.103.2.2 )
2016-04-21 01:54:52,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8425( 142.103.2.2 ),2108,8426( 142.103.2.2 )
